Transaction Amount,Transaction Date,Is Fraudulent,Customer ID,hour_of_day,day_of_week,is_weekend,days_since_epoch,time_since_last_txn,amount_scaled,Institution,SyntheticChunkID
169.25738488619257,2024-01-24 17:00:14,0,d2ce6bcd-d471-4d34-ba91-2da43a613cfe,15,5,1,19745,169825.0,1.2657932720550096,Institution_B,Chunk_3
131.02911814934453,2024-02-23 08:59:19,0,5347,20,1,0,19768,170013.0,0.4189329596480416,Institution_B,Chunk_3
251.50952347320873,2024-01-08 04:03:49,0,82afc13e-b9d3-4cd4-8e3c-b99604028091,0,6,1,19740,,2.0715055987282653,Institution_B,Chunk_3
113.41408718990182,2023-12-07 02:06:10,0,3dcbcd0f-3969-4e7f-946e-5c1199bc7717,17,5,1,19714,169729.0,0.5926971342852012,Institution_B,Chunk_3
50.40385550877851,2024-03-08 04:05:34,0,0a7ddfc3-bad6-41b6-a3bc-bd80975f0097,0,4,0,19790,169715.0,-0.18280727076649206,Institution_B,Chunk_3
36.06329202266927,1970-03-24 19:42:46,0,7d2d2ef4-aa85-4159-a94b-07a95722775c,19,5,1,87,5967.0,0.10923741765917061,Institution_A,Chunk_3
39.480882132845416,2024-02-15 20:57:52,0,14b2886a-bcc0-422f-a61b-7bc4f5cdc98d,5,4,0,19776,,-0.35568666881866406,Institution_B,Chunk_3
605.3704534546898,2024-02-02 05:25:25,0,3cccad82-bad1-43f3-a205-5ab3668ceced,4,4,0,19766,,5.104216912586367,Institution_B,Chunk_3
333.97109978736864,2024-01-02 12:43:48,0,f3c2cb6f-d10b-4f9d-9701-65d21714901c,4,3,0,19722,,3.0508855983698235,Institution_B,Chunk_3
350.6947366286045,2024-01-20 19:35:55,0,1e5942f0-4b30-440d-b869-d743a25217a6,8,4,0,19740,170162.0,3.393953560380296,Institution_B,Chunk_3
351.18952940987526,2024-01-12 16:22:07,0,72167847-40e1-494b-9810-18684279fe24,6,3,0,19736,170041.0,2.610599601695911,Institution_B,Chunk_3
91.82579115400611,1970-06-03 20:21:51,0,16560,22,5,1,160,,-0.06705120072109799,Institution_A,Chunk_3
336.7598777512903,1970-02-20 18:53:09,0,6019,20,4,0,83,,1.766320059252118,Institution_A,Chunk_3
263.05263091967055,2024-01-26 01:07:59,0,b2b909f3-6fb5-44b2-a902-d3c47ea93c2a,5,4,0,19752,,2.1521842262230693,Institution_B,Chunk_3
60.405397161623625,2024-01-23 23:16:51,0,976a7aef-56cf-4b6d-9374-0263e0238d8a,20,1,0,19760,170021.0,0.058495904835025925,Institution_B,Chunk_3
201.5678617922785,2024-01-12 09:43:21,0,f9afeb76-04e0-4f3a-8a1a-5d2817fbf6c2,0,3,0,19745,,2.3886170862541287,Institution_B,Chunk_3
54.780830064069214,2024-01-25 20:15:20,0,975a271d-4319-4ff9-817b-5ff0cebcd29d,4,4,0,19741,,-0.17400693057336308,Institution_B,Chunk_3
208.06237813040215,2024-03-08 04:05:34,0,717ef1a6-c550-45c3-ace5-569663eb7615,5,2,0,19783,169930.0,1.7706933606108972,Institution_B,Chunk_3
147.5765417093714,2024-01-31 03:13:16,0,4cec159f-71e0-4e28-b13c-429f829af76f,21,6,1,19760,169943.0,0.7202508208373115,Institution_B,Chunk_3
54.24386193072074,1970-05-17 05:35:13,0,2c6dab5e-f3f1-43a4-a39f-7d428288c2cb,18,5,1,140,,-0.15532490416635258,Institution_A,Chunk_3
72.003323910846,1970-06-14 15:09:48,0,8380,18,5,1,143,,0.8509518780674076,Institution_A,Chunk_3
245.45465957638817,2024-01-05 23:03:30,0,e7ebc4e0-b917-4efe-a9ea-3b0e5e1d4f65,5,4,0,19733,,2.7785767632816243,Institution_B,Chunk_3
45.93286509257668,2024-02-12 03:12:22,0,8885d2c2-85f9-46c0-9287-3437b059989d,0,1,0,19761,,-0.30121061704651647,Institution_B,Chunk_3
84.04911420135907,2024-03-01 08:10:17,0,16911,19,6,0,19783,,1.112755475680327,Institution_B,Chunk_3
180.23677960060755,2024-02-27 20:24:37,0,0b242756-d73e-4908-a503-5de48204c76d,9,3,0,19786,170007.0,1.4646209760921005,Institution_B,Chunk_3
211.5164934202306,2024-01-16 04:22:02,0,02ca49df-de6b-4596-ae46-b8d6fcae5fdd,15,4,0,19752,,1.2860552177291986,Institution_B,Chunk_3
38.09991712510247,2024-02-16 15:57:44,0,9e77ef0a-ae0c-416c-9319-412c02b77d50,14,5,1,19765,,0.1750341424938988,Institution_B,Chunk_3
68.8577123352604,1970-03-14 10:43:42,0,14079,18,3,0,73,6472.0,0.48863760398275613,Institution_A,Chunk_3
239.30630212911194,2024-02-13 08:39:33,0,9112,16,5,1,19771,,2.1604650118331374,Institution_B,Chunk_3
